areakey,zonei,lat,lon,osgb36_east,osgb36_north,area
E02005359,5239,52.685627,-1.0265659,465794.88,310178,34735500
E02005360,5240,52.708183,-1.2147945,453045.3,312531.34,49212200
E02005361,5241,52.70007,-1.0906172,461445.44,311727.94,5154466.5
E02005362,5242,52.695038,-1.0652611,463165.94,311190.06,1766592.1
E02005363,5243,52.68843,-1.1214274,459379.5,310407.4,6129179
E02005364,5244,52.678295,-1.1243024,459198.88,309277.72,1042426.6
E02005365,5245,52.678986,-1.0905923,461476.75,309382.97,4666140.5
E02005366,5246,52.67396,-1.1906854,454716.75,308743.38,4972115.5
E02005368,5247,52.59771,-0.8745528,476221.88,300549.72,219255540
E02005369,5248,52.560417,-1.0124451,466940.06,296264.9,51269356
E02005370,5249,52.534153,-1.227248,452411.47,293166.38,9990535
E02005371,5250,52.49503,-1.0194113,466566.66,288985.97,99728440
E02005372,5251,52.47971,-1.1740646,456087.8,287150.94,147781390
E02005373,5252,52.49123,-0.9396744,471985.6,288640.16,23385894
E02005374,5253,52.480312,-0.91575897,473627.4,287450.16,1940942.8
E02005375,5254,52.47243,-0.90249527,474541.38,286587.16,5035702.5
E02005376,5255,52.45616,-1.2108817,453616.28,284504.03,11016912
E02005377,5256,52.675835,-1.310194,446635.06,308867.5,32715618
E02005378,5257,52.66802,-1.2336382,451819.88,308050.3,7800333.5
E02005379,5258,52.654335,-1.2536746,450480.8,306514.5,9262747
E02005380,5259,52.639847,-1.4553487,436852.06,304780.88,94382630
E02005381,5260,52.616814,-1.3158672,446313.8,302299.22,43923948
E02005382,5261,52.574192,-1.3019793,447299.88,297567.75,8204045
E02005383,5262,52.572754,-1.3483343,444160.2,297378.5,8533082
E02005384,5263,52.58528,-1.4456494,437554.97,298716.66,68113944
E02005385,5264,52.554245,-1.3574417,443561.38,295314.6,4418228
E02005386,5265,52.545067,-1.3681333,442845.5,294287.25,1792591.5
E02005387,5266,52.541527,-1.3992121,440741.4,293875.56,4169859.2
E02005388,5267,52.538628,-1.3812503,441962.22,293563.1,1463409.2
E02005389,5268,52.536583,-1.3474039,444259.62,293356.1,3373846.5
E02005390,5269,52.520557,-1.3500437,444096.66,291572.03,9195001
E02005391,5270,52.872414,-0.8204151,479387.62,331160.9,163141390
E02005392,5271,52.779976,-0.8817814,475417.62,320813.88,8338926.5
E02005393,5272,52.777596,-0.97065544,469427.53,320459.66,94405250
E02005394,5273,52.7599,-0.90509367,473879.38,318556.72,7944687
E02005395,5274,52.753506,-0.8750825,475915.44,317876.8,6777814.5
E02005396,5275,52.747753,-0.8240502,479369.72,317292.16,200768910
E02005397,5276,52.832375,-1.3481153,443913.7,326254.84,44461608
E02005398,5277,52.805782,-1.3097744,446524.84,323321.56,38337560
E02005399,5278,52.760017,-1.4582564,436554.78,318145.12,10409385
E02005400,5279,52.745075,-1.3793964,441890.22,316526.22,7268514
E02005401,5280,52.749367,-1.4190276,439211.34,316981.25,50249332
E02005402,5281,52.73806,-1.4882809,434546.22,315688.2,9829777
E02005403,5282,52.737747,-1.3482999,443996.6,315729.66,5258283
E02005404,5283,52.737335,-1.5291197,431789.75,315588.62,20327360
E02005405,5284,52.733128,-1.301862,447136.56,315245.2,16350152
E02005406,5285,52.724495,-1.3689787,442613.47,314243.44,2659786
E02005407,5286,52.714645,-1.3454556,444211.94,313161.9,10782485
E02005408,5287,52.69056,-1.5111817,433036.06,310394.1,42176216
E02005409,5288,52.69298,-1.3864887,441460.88,310728.2,21217448
E02005412,5289,52.59341,-1.0803599,462289.88,299873.7,4007922
E02005414,5290,52.586,-1.1109978,460224.88,299023.34,1884950.2
E02005415,5291,52.578472,-1.1289071,459021.75,298171.62,3160544.8
E02005416,5292,52.573925,-1.0926685,461483.44,297696,6922721.5
E02005417,5293,53.01865,0.09579746,540569.1,348829.9,104366560
E02005418,5294,52.9841,-0.040927857,531504.7,344727.84,2928705
E02005419,5295,52.980724,-0.018781513,533001.5,344393.3,3217838.8
E02005420,5296,52.973373,0.000646025,534328.4,343611.97,2450881.2
E02005422,5297,52.9732,-0.1550654,523875.03,343312.9,121922160
E02005423,5298,52.92012,-0.052948423,530890.94,337590.5,82258530
E02005424,5299,53.449905,-0.053037826,529281.44,396512.16,146344770
E02005425,5300,53.431274,0.09217318,538983.3,394713,125891030
E02005426,5301,53.371452,0.002311646,533201.25,387888.44,6694155
E02005427,5302,53.35995,-0.003251778,532867,386598.5,4687062
E02005428,5303,53.37696,0.18614104,545409.9,388859.84,73552350
E02005429,5304,53.310616,0.26377308,550806.75,381642.16,15342974
E02005430,5305,53.273273,-0.19460183,520379.2,376619.22,282060100
E02005431,5306,53.265602,0.19673283,546495.25,376496.4,189601070
E02005432,5307,53.25634,0.004678051,533718,375089.88,381975230
E02005433,5308,53.21419,0.31258297,554404.9,371023.03,40951128
E02005434,5309,53.21071,-0.12847114,524970.3,369774.25,11344566
E02005435,5310,53.164158,0.33096206,555813.1,365498.2,7923664.5
E02005436,5311,53.153217,0.17548853,545458.94,363954.28,69896296
E02005437,5312,53.14205,0.34193698,556627.06,363064.16,2336581.8
E02005438,5313,53.139606,0.32431147,555457.3,362753.53,6094863
E02005439,5314,53.122276,-0.18486659,521454.38,359841.44,54364528
E02005440,5315,53.09779,0.22758289,549133.44,357897.53,111838230
E02005441,5316,53.08378,-0.03767101,531419.8,355819.53,229516030
E02005442,5317,53.250748,-0.539262,497450.94,373588.34,1173073.2
E02005443,5318,53.248592,-0.51122177,499326.47,373387.2,1812510.5
E02005444,5319,53.24165,-0.55113065,496679.7,372560.62,6700464.5
E02005445,5320,53.23545,-0.51132464,499350.03,371925.72,4047630.8
E02005446,5321,53.23047,-0.5513314,496691.5,371316.66,1862017.5
E02005447,5322,53.221558,-0.52631754,498381.38,370359.47,3416292.2
E02005448,5323,53.2165,-0.6077257,492957.9,369687.9,1898160.1
E02005449,5324,53.219616,-0.5634351,495907.94,370093.03,5805212
E02005450,5325,53.212284,-0.5935893,493910.9,369237.6,3814438.8
E02005451,5326,53.20744,-0.56363696,495921.66,368738.7,1734245.6
E02005452,5327,53.19705,-0.5647617,495869.72,367581.38,3424621.5
E02005453,5328,53.20671,-0.5012796,500087.38,368743.03,18288654
E02005455,5329,53.170937,-0.6536058,489990.16,364561.56,126670936
E02005456,5330,53.175903,-0.51435065,499285.66,365298,26114296
E02005457,5331,53.178078,-0.3988164,507000.84,365706.56,105925030
E02005458,5332,53.097145,-0.5871695,494592.34,356439.47,118583070
E02005459,5333,53.10479,-0.3232224,512243,357670.9,139391040
E02005460,5334,53.067516,-0.46029758,503156.97,353319.34,62386008
E02005461,5335,52.96001,-0.42544168,505754.62,341413.25,146938980
E02005462,5336,52.998848,-0.40135914,507275.75,345768.16,8960414
E02005463,5337,52.999138,-0.4330672,505147.44,345753.6,9421436
E02005464,5338,52.999847,-0.28699896,514946.56,346056.62,150483070
E02005465,5339,52.873543,-0.18880372,521889.56,332171.34,91171790
E02005466,5340,52.840637,0.08549655,540453.56,329012.53,125615184
E02005467,5341,52.806015,0.011505901,535578.75,325020,4037237.8
E02005468,5342,52.797504,-0.053525567,531221.6,323953.06,103763144
E02005469,5343,52.7689,-0.21423097,520467.6,320491,122544950
E02005470,5344,52.7958,-0.15164489,524612.4,323588.88,4821078.5
E02005471,5345,52.7819,-0.12820084,526233,322083.97,16998776
E02005472,5346,52.779434,0.17280978,546538.9,322380.66,89731640
E02005473,5347,52.771923,-0.17862989,522860.53,320887.1,9918400
E02005474,5348,52.729244,0.010848237,535773.06,316481.4,101296850
E02005475,5349,52.700798,-0.14074494,525620.2,313042.4,72484510
E02005476,5350,53.00692,-0.6155689,492884.84,346367.16,125900720
E02005477,5351,52.970146,-0.71390057,486361.2,342154.25,102216160
E02005478,5352,52.92214,-0.6302893,492077.25,336918.4,3019409
E02005479,5353,52.921085,-0.6543808,490460,336770.66,3647407.8
E02005480,5354,52.905598,-0.66375995,489861.56,335036.62,2245594.5
E02005481,5355,52.90089,-0.6393787,491511.03,334543.62,6808055.5
E02005482,5356,52.855804,-0.511555,500211.44,329699.53,203936850
E02005483,5357,52.85134,-0.34380323,511516.16,329450.62,136282160
E02005484,5358,52.830173,-0.6419731,491485.22,326675.06,147116180
E02005485,5359,52.775505,-0.38983744,508605.66,320945.8,8255347
E02005486,5360,52.772655,-0.3207943,513269.7,320735.25,32619474
E02005487,5361,52.718754,-0.40935737,507428.66,314604.94,133814304
E02005488,5362,52.685425,-0.3141154,513947.4,311044.5,12715408
E02005489,5363,52.675095,-0.26397255,517363.94,309976.03,16053343
E02005490,5364,52.661606,-0.47772282,502946.03,308149,2807374.5
E02005491,5365,52.65286,-0.4860963,502400.22,307164.34,5156499.5
E02005492,5366,53.514313,-0.32849059,510824.53,403212,226271980
E02005493,5367,53.465374,-0.71539426,485271.6,397236.22,103320384
E02005494,5368,53.40592,-0.30996037,512338.84,391184.25,205920270
E02005495,5369,53.393326,-0.76541156,482090.3,389163.4,5901449.5
E02005496,5370,53.40352,-0.5730968,494854.34,390535.34,197246910
E02005497,5371,53.39726,-0.75404596,482838.38,389613.94,2938226.2
E02005498,5372,53.323963,-0.70672655,486131.97,381517.1,104964304
E02005499,5373,53.330616,-0.44855198,503309.22,382599.3,89152816
E02005500,5374,53.288277,-0.60631394,492896.53,377673.44,78889370
E02005501,5375,53.271683,-0.4792219,501406.62,376000.44,36277176
E02005502,5376,53.258118,-0.35889363,509464.25,374669.1,104835304
E02005503,5377,52.744663,0.9878373,601655.1,320486.72,107519630
E02005504,5378,52.723675,0.7647533,586691.7,317550.72,199166480
E02005505,5379,52.687027,0.9631997,600256.6,314009.4,15445554
E02005506,5380,52.67753,0.84925574,592599.7,312642.22,62942768
E02005507,5381,52.66913,0.9478452,599300.7,311976.44,6066517
E02005508,5382,52.63944,1.001754,603082.2,308826,97010990
E02005509,5383,52.646374,0.6784853,581187.4,308734.97,29571398
E02005510,5384,52.62133,0.8277297,591390.25,306336.47,84847720
E02005511,5385,52.5697,0.8334829,592005.3,300610.47,7199705
E02005512,5386,52.526226,0.8771133,595154,295894.12,154013140
E02005513,5387,52.51556,1.0068035,603998.25,295066.75,21376394
E02005514,5388,52.54139,0.6793481,581679.6,297063.62,273347040
E02005515,5389,52.47685,1.0167398,604852.2,290790.88,78797176
E02005516,5390,52.419712,0.9052875,597541.3,284127.9,138264100
E02005517,5391,52.438473,0.7340898,585824.3,285759.72,8566730
E02005518,5392,52.41831,0.76176506,587790.6,283588.9,2727379.5
E02005519,5393,52.414337,0.71281,584479.06,283021.44,18254174
E02005520,5394,52.79541,1.2392145,618362.25,326863.06,50817412
E02005521,5395,52.75077,1.122552,610715.5,321551.7,157368740
E02005522,5396,52.73331,1.3374586,625303.6,320262,41482788
E02005523,5397,52.72204,1.253429,619689.3,318748.72,51010600
E02005524,5398,52.688663,1.3057163,623389.5,315199,14686648
E02005525,5399,52.683,1.1946143,615911.7,314230.16,8697770
E02005526,5400,52.67924,1.2283134,618207.4,313913.97,5563487
E02005527,5401,52.67659,1.3933656,629374.06,314132.44,37230808
E02005528,5402,52.665432,1.3063697,623552.3,312618.5,3221740.5
E02005529,5403,52.6626,1.2547317,620076.2,312144.44,3232466.2
E02005530,5404,52.660152,1.2704014,621147.75,311920.12,2004218.6
E02005531,5405,52.665306,1.3302504,625167.1,312678.62,3155723.8
E02005532,5406,52.656612,1.341714,625986.8,311748.3,5410094.5
E02005533,5407,52.658447,1.4858224,635719.3,312414.2,60847988
E02005534,5408,52.63951,1.3477929,626486.25,309865.9,2872325.8
E02005535,5409,52.632458,1.3575499,627182.7,309112.56,4210153.5
E02005536,5410,52.60382,1.4717666,635061.94,306295.1,37281480
E02005537,5411,52.60514,1.583318,642604.9,306811.66,63302256
E02005538,5412,52.698563,1.681408,648712.44,317532.03,32122558
E02005539,5413,52.668766,1.622318,644888.56,314017,73736670
E02005540,5414,52.645607,1.7144883,651250.4,311759.75,10726541
E02005541,5415,52.626305,1.7357956,652802.4,309688.9,2272787.8
E02005542,5416,52.613716,1.6976397,650293.2,308156.25,7173307
E02005543,5417,52.593285,1.7355987,652979.5,306017.7,2551005
E02005544,5418,52.599194,1.7170916,651692.75,306609.72,3336774
E02005545,5419,52.59086,1.6988561,650506,305619.56,4794746.5
E02005546,5420,52.580956,1.7207205,652043.06,304595,1502531.1
E02005547,5421,52.56442,1.7253613,652452.44,302772.66,2469942.2
E02005548,5422,52.56781,1.7180846,651940,303124.34,1685535.2
E02005549,5423,52.563366,1.6569223,647822.2,302418.2,21855966
E02005550,5424,52.55532,1.7095658,651434.44,301706.38,9959745
E02005551,5425,52.943966,0.5371956,570463.5,341481.2,27996612
E02005552,5426,52.894745,0.68633986,580686.8,336372.75,246198740
E02005553,5427,52.88612,0.5272805,570024,335025.22,72372160
E02005554,5428,52.80713,0.5621651,572683.75,326324.34,112323984
E02005555,5429,52.79747,0.4288146,563734,324938.28,37208468
E02005556,5430,52.769405,0.44199976,564728.7,321847.84,2557024.2
E02005557,5431,52.769382,0.4003538,561919.94,321750.66,4588254
E02005558,5432,52.768536,0.31450045,556132.44,321466.7,71201896
E02005559,5433,52.754982,0.42001903,563300.1,320193.66,2458934
E02005560,5434,52.7568,0.4403041,564661.9,320442.47,3039353.5
E02005561,5435,52.734287,0.39419967,561634.75,317834.03,14663807
E02005562,5436,52.731743,0.567877,573367.94,317955.2,132546510
E02005563,5437,52.68935,0.23309842,550915.2,312487.4,87609950
E02005564,5438,52.67682,0.4619433,566426,311598.1,95660230
E02005565,5439,52.688156,0.33111256,557542.44,312564.25,71552040
E02005566,5440,52.58394,0.2672255,553590.06,300837,115886280
E02005567,5441,52.60339,0.3819071,561286.44,303250.4,5203589.5
E02005568,5442,52.583115,0.4325687,564792.44,301110.72,155562370
E02005569,5443,52.50489,0.49259356,569158.7,292551.1,170165230
E02005570,5444,52.93929,1.208683,615589.6,342767.6,3714952
E02005571,5445,52.927578,0.94513696,597940.06,340706,144222270
E02005572,5446,52.924816,1.3002849,621816.56,341437.72,4346606.5
E02005573,5447,52.92999,1.1000211,608335.4,341412.44,42652944
E02005574,5448,52.898983,1.3101867,622614.4,338596.06,55649856
E02005575,5449,52.86848,1.2008101,615412,334871.22,146090770
E02005576,5450,52.855976,1.4089274,629479.8,334125.4,47151044
E02005577,5451,52.84518,0.99510086,601679.5,331683.3,97819030
E02005578,5452,52.84745,0.8337759,590808.94,331495.06,141008000
E02005579,5453,52.81895,1.3853717,628088.6,329933.97,17272262
E02005580,5454,52.840366,0.86507285,592947.25,330791,9035893
E02005581,5455,52.79231,1.4142232,630172.7,327064.1,102626040
E02005582,5456,52.777237,1.5575392,639914.1,325857.22,59670592
E02005583,5457,52.72746,1.5186241,637561.5,320194.06,93680144
E02005584,5458,52.663322,1.291102,622531.06,312336.44,5671751
E02005585,5459,52.646618,1.2758768,621586.4,310432.28,2750241.2
E02005586,5460,52.643734,1.3020608,623371.75,310192.5,1348565.6
E02005587,5461,52.640427,1.3289654,625208.2,309908.84,2299563.5
E02005588,5462,52.63698,1.2247633,618177.94,309204.47,3239347
E02005589,5463,52.6387,1.2569443,620345.94,309494.06,3729469.2
E02005590,5464,52.633015,1.2906032,622651.3,308965.28,2365829.8
E02005592,5465,52.62775,1.2750492,621625.8,308332.16,1158956.4
E02005593,5466,52.624916,1.2477374,619792.4,307933.34,2852087.2
E02005594,5467,52.620068,1.2870172,622474.44,307514.88,1968987.9
E02005595,5468,52.610966,1.2639182,620957.4,306432.03,4953732.5
E02005596,5469,52.60862,1.2944214,623033.7,306265,3192642
E02005597,5470,52.657852,1.2098178,617063.6,311480.1,12389910
E02005598,5471,52.62305,1.1729994,614744.94,307500.84,52937688
E02005599,5472,52.59841,1.1891285,615957.5,304809.34,10916726
E02005600,5473,52.590176,1.0403788,605925.8,303458.56,70284664
E02005601,5474,52.591137,1.1101944,610648.6,303767.25,9843694
E02005602,5475,52.559082,1.3614751,627828.8,300967.25,74428584
E02005603,5476,52.552288,1.1158329,611217.1,299464.4,34466244
E02005604,5477,52.568363,1.4441987,633384.44,302263.9,76370816
E02005605,5478,52.548504,1.2485604,620231,299440.53,75584430
E02005606,5479,52.508137,1.5717824,642358.56,295989.1,109822450
E02005607,5480,52.49234,1.167995,615044.94,292953.2,90493216
E02005608,5481,52.473362,1.3570449,627972.2,291423.6,111888110
E02005609,5482,52.42558,1.271989,622438.6,285845.97,47085452
E02005610,5483,52.408978,1.1539403,614496.06,283643.56,120651750
E02005611,5484,52.382248,1.103811,611215.3,280523.94,10543081
E02005612,5485,52.51181,-0.72029096,486838.4,291170.22,39431872
E02005613,5486,52.500618,-0.7089186,487632.34,289939.3,2104140.8
E02005614,5487,52.490273,-0.64595,491927.72,288867.03,26709122
E02005615,5488,52.490253,-0.72368205,486650.7,288768.72,2276640.8
E02005616,5489,52.488842,-0.6955973,488560.16,288645.88,2005084.2
E02005617,5490,52.480743,-0.7156399,487215.47,287720.78,2458531
E02005619,5491,52.412235,-1.0159065,466930,279781.34,153086640
E02005620,5492,52.354527,-0.9094195,474268.94,273466.88,75461824
E02005621,5493,52.32592,-1.1656395,456857.28,270053.34,75430064
E02005622,5494,52.310047,-1.0202324,466789.7,268412.38,108259630
E02005623,5495,52.318398,-0.84490186,478726.6,269517.1,57611432
E02005624,5496,52.272972,-1.1613098,457220.53,264167.88,6210205.5
E02005625,5497,52.260654,-1.1669105,456854.2,262793.8,2678329.8
E02005626,5498,52.254673,-1.1676047,456814.47,262128.08,5806377
E02005627,5499,52.24947,-1.0836436,462552.34,261618.28,72476896
E02005628,5500,52.204147,-1.1951891,454994.12,256487.27,108584624
E02005629,5501,52.559166,-0.5384601,499069.78,296671.06,147530210
E02005630,5502,52.462425,-0.43702117,506178.28,286056.56,137939980
E02005631,5503,52.44632,-0.56499666,497520.53,284084.75,110274430
E02005632,5504,52.357433,-0.5562641,498311.34,274211.3,48060556
E02005633,5505,52.34658,-0.52122784,500721.7,273052.8,18083028
E02005634,5506,52.327305,-0.61199605,494580.75,270786.5,11786282
E02005635,5507,52.298576,-0.55786943,498332.47,267663.66,20646464
E02005636,5508,52.297443,-0.60638887,495026.75,267473.1,6090838
E02005637,5509,52.286804,-0.5775585,497015.75,266328,3550249.2
E02005638,5510,52.273895,-0.57937205,496920.22,264890.06,5826205.5
E02005639,5511,52.451202,-0.75906223,484323.4,284383.88,127850664
E02005640,5512,52.442978,-0.8259789,479791.34,283393.12,9675333
E02005641,5513,52.420124,-0.7973605,481778.6,280883.1,13721629
E02005642,5514,52.41514,-0.72285354,486854.6,280415.94,1759166.6
E02005643,5515,52.407204,-0.7061136,488008.78,279553.7,2203422.2
E02005644,5516,52.40231,-0.7191162,487134.03,278993.25,1038113.1
E02005645,5517,52.399715,-0.7363292,485968.2,278684.38,4710627.5
E02005646,5518,52.396206,-0.6974611,488619.3,278340.94,2879708
E02005647,5519,52.38295,-0.71555406,487414.6,276844.6,3318602
E02005648,5520,52.384727,-0.6888867,489225.8,277074.9,3390207.5
E02005649,5521,52.38425,-0.772339,483547.72,276922.2,62945088
E02005650,5522,52.273293,-0.8892246,475782.78,264453.44,1749245.4
E02005651,5523,52.273685,-0.86541486,477406.47,264522.53,3401563.8
E02005652,5524,52.272053,-0.9054224,474679.8,264298.97,1501521.8
E02005653,5525,52.272583,-0.8350355,479481,264432.75,2249767.2
E02005654,5526,52.269707,-0.81357026,480950.66,264136.66,1726839.8
E02005655,5527,52.26551,-0.8516652,478358.9,263628.12,1807428.9
E02005656,5528,52.263092,-0.825456,480151.66,263387.5,1478946.9
E02005657,5529,52.262478,-0.90862286,474477.5,263230.47,2202938.5
E02005658,5530,52.26108,-0.89037055,475725.4,263094.34,1263579
E02005659,5531,52.256096,-0.8479896,478626.38,262584.88,1193192.6
E02005660,5532,52.247913,-0.81082153,481178,261715.77,4334636.5
E02005661,5533,52.257084,-0.86040884,477777.03,262681.22,1081778.8
E02005662,5534,52.257523,-0.8735607,476878.7,262716,1268600.1
E02005663,5535,52.255466,-0.95779884,471132.97,262401.38,1000078.06
E02005664,5536,52.25176,-0.885197,476094.4,262062.84,1493516.9
E02005665,5537,52.25216,-0.82466805,480225.16,262172.6,2304246.2
